"organism_full","year","month","region","Resistant_Drug_Classes","pattern_count","total_rows_in_region_month","percentage","y_beta","month_numeric","sin_month","cos_month","season","season_id","region_id","year_month","time_id","mdr_id_numeric","future_year","fitted_mean","predicted_percent"
"Acinetobacter baumannii",2024,11,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,123,8.13,0.0813,11,-0.5,0.866025403784438,"winter",3,13,202411,119,3,NA,0.0793788758998618,7.93788758998618
"Acinetobacter baumannii",2024,11,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,123,4.88,0.0488,11,-0.5,0.866025403784438,"winter",3,13,202411,119,2,NA,0.152827312977477,15.2827312977477
"Acinetobacter baumannii",2024,11,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,123,4.88,0.0488,11,-0.5,0.866025403784438,"winter",3,13,202411,119,4,NA,0.0736011958823742,7.36011958823742
"Acinetobacter baumannii",2024,11,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",21,26,80.77,0.8077,11,-0.5,0.866025403784438,"winter",3,2,202411,119,1,NA,0.676275424219218,67.6275424219218
"Acinetobacter baumannii",2024,11,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,26,7.69,0.0769,11,-0.5,0.866025403784438,"winter",3,2,202411,119,2,NA,0.149656905823203,14.9656905823203
"Acinetobacter baumannii",2024,11,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,26,3.85,0.0385,11,-0.5,0.866025403784438,"winter",3,2,202411,119,3,NA,0.077592076783112,7.7592076783112
"Acinetobacter baumannii",2024,11,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",21,36,58.33,0.5833,11,-0.5,0.866025403784438,"winter",3,3,202411,119,1,NA,0.666337391658343,66.6337391658343
"Acinetobacter baumannii",2024,11,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",7,36,19.44,0.1944,11,-0.5,0.866025403784438,"winter",3,3,202411,119,3,NA,0.0744389572656339,7.44389572656339
"Acinetobacter baumannii",2024,11,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,36,11.11,0.1111,11,-0.5,0.866025403784438,"winter",3,3,202411,119,2,NA,0.144030070527484,14.4030070527484
"Acinetobacter baumannii",2024,11,3,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,36,5.56,0.0556,11,-0.5,0.866025403784438,"winter",3,3,202411,119,5,NA,0.0332190541769092,3.32190541769092
"Acinetobacter baumannii",2024,11,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,36,2.78,0.0278,11,-0.5,0.866025403784438,"winter",3,3,202411,119,4,NA,0.0689934607061763,6.89934607061763
"Acinetobacter baumannii",2024,11,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",68,84,80.95,0.8095,11,-0.5,0.866025403784438,"winter",3,4,202411,119,1,NA,0.67030057106662,67.0300571066619
"Acinetobacter baumannii",2024,11,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,84,10.71,0.1071,11,-0.5,0.866025403784438,"winter",3,4,202411,119,3,NA,0.0756685798041995,7.56685798041995
"Acinetobacter baumannii",2024,11,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,84,3.57,0.0357,11,-0.5,0.866025403784438,"winter",3,4,202411,119,2,NA,0.146230140336768,14.6230140336768
"Acinetobacter baumannii",2024,11,4,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,84,1.19,0.0119,11,-0.5,0.866025403784438,"winter",3,4,202411,119,5,NA,0.0337922765051353,3.37922765051353
"Acinetobacter baumannii",2024,11,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",75,113,66.37,0.6637,11,-0.5,0.866025403784438,"winter",3,5,202411,119,1,NA,0.670919520085715,67.0919520085715
"Acinetobacter baumannii",2024,11,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",15,113,13.27,0.1327,11,-0.5,0.866025403784438,"winter",3,5,202411,119,3,NA,0.0758662207048913,7.58662207048913
"Acinetobacter baumannii",2024,11,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,113,8.85,0.0885,11,-0.5,0.866025403784438,"winter",3,5,202411,119,2,NA,0.146582844537477,14.6582844537477
"Acinetobacter baumannii",2024,11,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,113,5.31,0.0531,11,-0.5,0.866025403784438,"winter",3,5,202411,119,4,NA,0.0703232751284955,7.03232751284955
"Acinetobacter baumannii",2024,11,5,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,113,2.65,0.0265,11,-0.5,0.866025403784438,"winter",3,5,202411,119,5,NA,0.0338841863138825,3.38841863138824
"Acinetobacter baumannii",2024,11,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",211,249,84.74,0.8474,11,-0.5,0.866025403784438,"winter",3,7,202411,119,1,NA,0.66848105016458,66.848105016458
"Acinetobacter baumannii",2024,11,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",16,249,6.43,0.0643,11,-0.5,0.866025403784438,"winter",3,7,202411,119,2,NA,0.145208514647312,14.5208514647312
"Acinetobacter baumannii",2024,11,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,249,4.82,0.0482,11,-0.5,0.866025403784438,"winter",3,7,202411,119,3,NA,0.075095448025964,7.5095448025964
"Acinetobacter baumannii",2024,11,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,249,2.41,0.0241,11,-0.5,0.866025403784438,"winter",3,7,202411,119,4,NA,0.0696060801890823,6.96060801890823
"Acinetobacter baumannii",2024,11,7,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,249,0.8,0.008,11,-0.5,0.866025403784438,"winter",3,7,202411,119,5,NA,0.033525083629697,3.3525083629697
"Acinetobacter baumannii",2024,11,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",167,208,80.29,0.8029,11,-0.5,0.866025403784438,"winter",3,8,202411,119,1,NA,0.667438097848793,66.7438097848793
"Acinetobacter baumannii",2024,11,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,208,9.62,0.0962,11,-0.5,0.866025403784438,"winter",3,8,202411,119,2,NA,0.144632198755769,14.4632198755769
"Acinetobacter baumannii",2024,11,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,208,5.29,0.0529,11,-0.5,0.866025403784438,"winter",3,8,202411,119,3,NA,0.0747732325527287,7.47732325527287
"Acinetobacter baumannii",2024,11,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,208,1.44,0.0144,11,-0.5,0.866025403784438,"winter",3,8,202411,119,4,NA,0.0693057906100436,6.93057906100436
"Acinetobacter baumannii",2024,11,8,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,208,0.48,0.0048,11,-0.5,0.866025403784438,"winter",3,8,202411,119,5,NA,0.033374723578667,3.3374723578667
"Acinetobacter baumannii",2024,11,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",225,308,73.05,0.7305,11,-0.5,0.866025403784438,"winter",3,9,202411,119,1,NA,0.656435499560244,65.6435499560244
"Acinetobacter baumannii",2024,11,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,308,6.49,0.0649,11,-0.5,0.866025403784438,"winter",3,9,202411,119,2,NA,0.138651682540061,13.8651682540061
"Acinetobacter baumannii",2024,11,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",18,308,5.84,0.0584,11,-0.5,0.866025403784438,"winter",3,9,202411,119,3,NA,0.0714404939661506,7.14404939661506
"Acinetobacter baumannii",2024,11,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,308,3.25,0.0325,11,-0.5,0.866025403784438,"winter",3,9,202411,119,5,NA,0.0318231204358676,3.18231204358676
"Acinetobacter baumannii",2024,11,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,308,1.3,0.013,11,-0.5,0.866025403784438,"winter",3,9,202411,119,4,NA,0.066199215403375,6.6199215403375
"Acinetobacter baumannii",2024,12,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",93,126,73.81,0.7381,12,-2.44929359829471e-16,1,"winter",3,1,202412,120,1,NA,0.670263634096868,67.0263634096868
"Acinetobacter baumannii",2024,12,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,126,16.67,0.1667,12,-2.44929359829471e-16,1,"winter",3,1,202412,120,2,NA,0.146219132254504,14.6219132254504
"Acinetobacter baumannii",2024,12,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,126,1.59,0.0159,12,-2.44929359829471e-16,1,"winter",3,1,202412,120,3,NA,0.0756625564864034,7.56625564864034
"Acinetobacter baumannii",2024,12,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,126,1.59,0.0159,12,-2.44929359829471e-16,1,"winter",3,1,202412,120,4,NA,0.0701345643278163,7.01345643278163
"Acinetobacter baumannii",2024,12,1,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,126,1.59,0.0159,12,-2.44929359829471e-16,1,"winter",3,1,202412,120,5,NA,0.0337894265348215,3.37894265348215
"Acinetobacter baumannii",2024,12,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",89,164,54.27,0.5427,12,-2.44929359829471e-16,1,"winter",3,10,202412,120,1,NA,0.703424671643048,70.3424671643048
"Acinetobacter baumannii",2024,12,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",33,164,20.12,0.2012,12,-2.44929359829471e-16,1,"winter",3,10,202412,120,2,NA,0.166577161913006,16.6577161913006
"Acinetobacter baumannii",2024,12,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",28,164,17.07,0.1707,12,-2.44929359829471e-16,1,"winter",3,10,202412,120,3,NA,0.0872046434727511,8.72046434727512
"Acinetobacter baumannii",2024,12,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,164,1.83,0.0183,12,-2.44929359829471e-16,1,"winter",3,10,202412,120,4,NA,0.0809062247068934,8.09062247068935
"Acinetobacter baumannii",2024,12,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",127,193,65.8,0.658,12,-2.44929359829471e-16,1,"winter",3,11,202412,120,1,NA,0.65566332338015,65.566332338015
"Acinetobacter baumannii",2024,12,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,193,11.92,0.1192,12,-2.44929359829471e-16,1,"winter",3,11,202412,120,2,NA,0.138250721564983,13.8250721564983
"Acinetobacter baumannii",2024,12,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,193,3.63,0.0363,12,-2.44929359829471e-16,1,"winter",3,11,202412,120,4,NA,0.0659923881099481,6.59923881099482
"Acinetobacter baumannii",2024,12,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,193,2.59,0.0259,12,-2.44929359829471e-16,1,"winter",3,11,202412,120,3,NA,0.0712186873951675,7.12186873951675
"Acinetobacter baumannii",2024,12,11,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,193,2.07,0.0207,12,-2.44929359829471e-16,1,"winter",3,11,202412,120,5,NA,0.0317202639609377,3.17202639609377
"Acinetobacter baumannii",2024,12,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",74,118,62.71,0.6271,12,-2.44929359829471e-16,1,"winter",3,12,202412,120,1,NA,0.647301580047991,64.7301580047991
"Acinetobacter baumannii",2024,12,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,118,11.02,0.1102,12,-2.44929359829471e-16,1,"winter",3,12,202412,120,4,NA,0.0637608332645773,6.37608332645773
"Acinetobacter baumannii",2024,12,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,118,10.17,0.1017,12,-2.44929359829471e-16,1,"winter",3,12,202412,120,2,NA,0.133924741422352,13.3924741422352
"Acinetobacter baumannii",2024,12,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,118,8.47,0.0847,12,-2.44929359829471e-16,1,"winter",3,12,202412,120,3,NA,0.0688220601429613,6.88220601429613
"Acinetobacter baumannii",2024,12,12,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,118,1.69,0.0169,12,-2.44929359829471e-16,1,"winter",3,12,202412,120,5,NA,0.0306089762696169,3.06089762696169
"Acinetobacter baumannii",2024,12,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",96,119,80.67,0.8067,12,-2.44929359829471e-16,1,"winter",3,13,202412,120,1,NA,0.68025577177532,68.025577177532
"Acinetobacter baumannii",2024,12,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,119,6.72,0.0672,12,-2.44929359829471e-16,1,"winter",3,13,202412,120,2,NA,0.15199789811293,15.199789811293
"Acinetobacter baumannii",2024,12,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,119,3.36,0.0336,12,-2.44929359829471e-16,1,"winter",3,13,202412,120,4,NA,0.0731646127694941,7.31646127694941
"Acinetobacter baumannii",2024,12,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,119,1.68,0.0168,12,-2.44929359829471e-16,1,"winter",3,13,202412,120,3,NA,0.0789109723477774,7.89109723477774
"Acinetobacter baumannii",2024,12,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",25,28,89.29,0.8929,12,-2.44929359829471e-16,1,"winter",3,2,202412,120,1,NA,0.674864946054831,67.4864946054831
"Acinetobacter baumannii",2024,12,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,28,7.14,0.0714,12,-2.44929359829471e-16,1,"winter",3,2,202412,120,3,NA,0.0771337652399389,7.71337652399388
"Acinetobacter baumannii",2024,12,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,28,3.57,0.0357,12,-2.44929359829471e-16,1,"winter",3,2,202412,120,2,NA,0.148841596019091,14.8841596019091
"Acinetobacter baumannii",2024,12,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",27,38,71.05,0.7105,12,-2.44929359829471e-16,1,"winter",3,3,202412,120,1,NA,0.664905148374384,66.4905148374384
"Acinetobacter baumannii",2024,12,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,38,13.16,0.1316,12,-2.44929359829471e-16,1,"winter",3,3,202412,120,2,NA,0.143240374535085,14.3240374535085
"Acinetobacter baumannii",2024,12,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,38,7.89,0.0789,12,-2.44929359829471e-16,1,"winter",3,3,202412,120,3,NA,0.073997841628444,7.3997841628444
"Acinetobacter baumannii",2024,12,3,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,38,5.26,0.0526,12,-2.44929359829471e-16,1,"winter",3,3,202412,120,5,NA,0.0330135460658272,3.30135460658272
"Acinetobacter baumannii",2024,12,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",44,54,81.48,0.8148,12,-2.44929359829471e-16,1,"winter",3,4,202412,120,1,NA,0.668876781378778,66.8876781378778
"Acinetobacter baumannii",2024,12,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,54,9.26,0.0926,12,-2.44929359829471e-16,1,"winter",3,4,202412,120,3,NA,0.0752207380201364,7.52207380201364
"Acinetobacter baumannii",2024,12,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,54,1.85,0.0185,12,-2.44929359829471e-16,1,"winter",3,4,202412,120,2,NA,0.145430362455773,14.5430362455773
"Acinetobacter baumannii",2024,12,4,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,54,1.85,0.0185,12,-2.44929359829471e-16,1,"winter",3,4,202412,120,5,NA,0.0335833338813572,3.35833338813572
"Acinetobacter baumannii",2024,12,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",101,142,71.13,0.7113,12,-2.44929359829471e-16,1,"winter",3,5,202412,120,1,NA,0.669497041254938,66.9497041254938
"Acinetobacter baumannii",2024,12,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",17,142,11.97,0.1197,12,-2.44929359829471e-16,1,"winter",3,5,202412,120,2,NA,0.145781509271629,14.5781509271629
"Acinetobacter baumannii",2024,12,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",17,142,11.97,0.1197,12,-2.44929359829471e-16,1,"winter",3,5,202412,120,3,NA,0.0754173329244416,7.54173329244416
"Acinetobacter baumannii",2024,12,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,142,2.11,0.0211,12,-2.44929359829471e-16,1,"winter",3,5,202412,120,4,NA,0.0699046724956088,6.99046724956088
"Acinetobacter baumannii",2024,12,5,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,142,1.41,0.0141,12,-2.44929359829471e-16,1,"winter",3,5,202412,120,5,NA,0.0336747096346373,3.36747096346373
"Acinetobacter baumannii",2024,12,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",202,257,78.6,0.786,12,-2.44929359829471e-16,1,"winter",3,7,202412,120,1,NA,0.667053351927796,66.7053351927796
"Acinetobacter baumannii",2024,12,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",27,257,10.51,0.1051,12,-2.44929359829471e-16,1,"winter",3,7,202412,120,2,NA,0.144413358829684,14.4413358829684
"Acinetobacter baumannii",2024,12,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,257,4.28,0.0428,12,-2.44929359829471e-16,1,"winter",3,7,202412,120,3,NA,0.0746507059786235,7.46507059786235
"Acinetobacter baumannii",2024,12,7,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,257,3.11,0.0311,12,-2.44929359829471e-16,1,"winter",3,7,202412,120,5,NA,0.0333177265513779,3.33177265513779
"Acinetobacter baumannii",2024,12,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,257,1.95,0.0195,12,-2.44929359829471e-16,1,"winter",3,7,202412,120,4,NA,0.0691913869712454,6.91913869712454
"Acinetobacter baumannii",2024,12,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",169,225,75.11,0.7511,12,-2.44929359829471e-16,1,"winter",3,8,202412,120,1,NA,0.666008074722134,66.6008074722134
"Acinetobacter baumannii",2024,12,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",27,225,12,0.12,12,-2.44929359829471e-16,1,"winter",3,8,202412,120,2,NA,0.143839829964782,14.3839829964782
"Acinetobacter baumannii",2024,12,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",13,225,5.78,0.0578,12,-2.44929359829471e-16,1,"winter",3,8,202412,120,3,NA,0.0743303485198797,7.43303485198797
"Acinetobacter baumannii",2024,12,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,225,3.11,0.0311,12,-2.44929359829471e-16,1,"winter",3,8,202412,120,4,NA,0.0688928512382952,6.88928512382952
"Acinetobacter baumannii",2024,12,8,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,225,0.44,0.0044,12,-2.44929359829471e-16,1,"winter",3,8,202412,120,5,NA,0.0331683154599124,3.31683154599124
"Acinetobacter baumannii",2024,12,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",227,303,74.92,0.7492,12,-2.44929359829471e-16,1,"winter",3,9,202412,120,1,NA,0.654982749657014,65.4982749657014
"Acinetobacter baumannii",2024,12,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,303,5.94,0.0594,12,-2.44929359829471e-16,1,"winter",3,9,202412,120,2,NA,0.137886716304439,13.7886716304439
"Acinetobacter baumannii",2024,12,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",18,303,5.94,0.0594,12,-2.44929359829471e-16,1,"winter",3,9,202412,120,3,NA,0.0710157768367759,7.10157768367759
"Acinetobacter baumannii",2024,12,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,303,2.64,0.0264,12,-2.44929359829471e-16,1,"winter",3,9,202412,120,4,NA,0.0658034216020428,6.58034216020428
"Acinetobacter baumannii",2024,12,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,303,2.64,0.0264,12,-2.44929359829471e-16,1,"winter",3,9,202412,120,5,NA,0.0316259638731584,3.16259638731584
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,0.866025403784439,NA,NA,1,NA,121,1,1,0.6694015890685,66.94015890685
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.866025403784439,0.5,NA,NA,1,NA,122,1,1,0.669366249099771,66.9366249099772
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6.12323399573677e-17,NA,NA,1,NA,123,1,1,0.670178477991522,67.0178477991522
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.866025403784439,-0.5,NA,NA,1,NA,124,1,1,0.671628763795479,67.1628763795479
NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.5,-0.866025403784439,NA,NA,1,NA,125,1,1,0.673336258722413,67.3336258722413
NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.22464679914735e-16,-1,NA,NA,1,NA,126,1,1,0.67485247235896,67.485247235896
