organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Escherichia coli,2015,2,3.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,36,13.89,0.1389,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,201502,2,1
Escherichia coli,2015,2,3.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,36,11.11,0.11109999999999999,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,201502,2,2
Escherichia coli,2015,2,3.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,36,11.11,0.11109999999999999,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,201502,2,4
Escherichia coli,2015,2,3.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,36,8.33,0.0833,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,201502,2,3
Escherichia coli,2015,2,4.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",39,206,18.93,0.1893,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,2
Escherichia coli,2015,2,4.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",33,206,16.02,0.1602,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,1
Escherichia coli,2015,2,4.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",17,206,8.25,0.0825,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,4
Escherichia coli,2015,2,4.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,206,7.77,0.07769999999999999,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,3
Escherichia coli,2015,2,4.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,206,4.85,0.048499999999999995,2.0,0.8660254037844386,0.5000000000000001,winter,3,4,201502,2,5
Escherichia coli,2015,2,5.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,102,13.73,0.1373,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,2
Escherichia coli,2015,2,5.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,102,12.75,0.1275,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,4
Escherichia coli,2015,2,5.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,102,6.86,0.06860000000000001,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,1
Escherichia coli,2015,2,5.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,102,6.86,0.06860000000000001,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,3
Escherichia coli,2015,2,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,102,4.9,0.049,2.0,0.8660254037844386,0.5000000000000001,winter,3,5,201502,2,5
Escherichia coli,2015,2,6.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,80,13.75,0.1375,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,1
Escherichia coli,2015,2,6.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,80,12.5,0.125,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,2
Escherichia coli,2015,2,6.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,80,8.75,0.0875,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,4
Escherichia coli,2015,2,6.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,80,2.5,0.025,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,3
Escherichia coli,2015,2,6.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,80,1.25,0.0125,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,201502,2,5
Escherichia coli,2015,2,7.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,53,18.87,0.1887,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,4
Escherichia coli,2015,2,7.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,53,13.21,0.1321,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,2
Escherichia coli,2015,2,7.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,53,5.66,0.056600000000000004,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,1
Escherichia coli,2015,2,7.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,53,5.66,0.056600000000000004,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,3
Escherichia coli,2015,2,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,53,1.89,0.0189,2.0,0.8660254037844386,0.5000000000000001,winter,3,7,201502,2,5
Escherichia coli,2015,2,8.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,88,19.32,0.1932,2.0,0.8660254037844386,0.5000000000000001,winter,3,8,201502,2,2
Escherichia coli,2015,2,8.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,88,17.05,0.1705,2.0,0.8660254037844386,0.5000000000000001,winter,3,8,201502,2,1
Escherichia coli,2015,2,8.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,88,13.64,0.1364,2.0,0.8660254037844386,0.5000000000000001,winter,3,8,201502,2,3
