"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,"2027 Prediction",39.1861540472394,14.8974052098641,"+14.90%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,"2025 Prediction",27.4860052040213,0,"+0.00%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,"2026 Prediction",35.8183455466342,8.33234034261291,"+8.33%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,"2027 Prediction",40.5737472509337,13.0877420469124,"+13.09%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,"2025 Prediction",27.7170500843394,0,"+0.00%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,"2026 Prediction",35.9682430125204,8.251192928181,"+8.25%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,"2027 Prediction",40.6703070867893,12.9532570024499,"+12.95%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,"2025 Prediction",25.1339611340349,0,"+0.00%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,"2026 Prediction",34.2572569317045,9.1232957976696,"+9.12%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,"2027 Prediction",39.5614029009974,14.4274417669625,"+14.43%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,"2025 Prediction",24.7669518608892,0,"+0.00%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,"2026 Prediction",34.0089051741528,9.24195331326361,"+9.24%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,"2027 Prediction",39.3994399382191,14.6324880773299,"+14.63%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,"2025 Prediction",26.3018186717323,0,"+0.00%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,"2026 Prediction",35.0389841041748,8.73716543244253,"+8.74%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,"2027 Prediction",40.0696033347532,13.7677846630209,"+13.77%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2025 Prediction",27.8920873134774,0,"+0.00%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2026 Prediction",36.0829048759409,8.19081756246343,"+8.19%"
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2027 Prediction",40.7443759640186,12.8522886505412,"+12.85%"
