Source_Folder,Source_File,Bacteria_Name,Target_Drug,Model,RMSE,WAPE,Best_Model_By_WAPE
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,5.1846,26.7025,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,5.0866,26.6188,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,5.0023,25.1216,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,5.6091,29.6952,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,4.3764,27.0277,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SARIMA,4.0372,30.3433,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",ARIMA,4.6382,36.6327,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",TES,3.8037,28.661,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",SES,3.9656,29.8122,TES
By ward type,k_pneumoniae_out.csv,K Pneumoniae Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",XGBoost,3.7175,30.0747,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,8.8149,16.2322,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,8.8106,16.2329,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,19.8709,41.2236,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,11.9504,23.5422,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,10.4268,19.7389,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,11.7676,37.6644,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,12.7216,43.3904,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,11.584,37.6345,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,12.048,39.8366,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,16.1317,55.9981,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SARIMA,23.214,158.2978,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",ARIMA,23.937,163.2,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",TES,7.5161,51.92,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SES,16.1099,111.1549,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",XGBoost,7.9795,52.0483,TES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SARIMA,4.0729,39.2093,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",ARIMA,4.0732,39.2155,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",TES,4.3685,41.4929,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SES,4.0838,39.2095,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",XGBoost,4.3172,42.5513,SARIMA
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,2.9251,52.4534,SES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,3.0763,53.7559,SES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,2.5077,41.1044,SES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,2.5054,39.828,SES
By ward type,p_aeruginosa_icu.csv,P Aeruginosa Icu,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,2.6073,41.1999,SES
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,9.5692,14.074,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,8.0506,12.0359,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,7.1918,11.2976,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,7.7874,11.411,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,6.1817,9.4006,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,6.1822,32.9539,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,9.3037,49.7271,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,6.5383,33.6649,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,9.4079,50.9333,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,7.0582,37.9125,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SARIMA,3.9395,35.0999,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",ARIMA,4.172,38.3102,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",TES,3.952,35.2232,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SES,5.8307,60.1733,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",XGBoost,5.4457,49.5781,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SARIMA,1.9658,34.9182,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",ARIMA,1.9628,34.8507,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",TES,4.0756,86.1288,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SES,1.5843,27.3088,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",XGBoost,1.4099,24.8222,XGBoost
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,1.9783,50.4945,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,1.9789,50.524,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,3.4659,86.7431,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,2.2046,56.7853,SARIMA
By ward type,p_aeruginosa_in.csv,P Aeruginosa In,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,4.1603,116.5267,SARIMA
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,14.3814,22.2848,SES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,14.64,22.6937,SES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,12.2894,21.1692,SES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,12.8506,20.0914,SES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,12.7409,20.9285,SES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,12.4345,47.1634,XGBoost
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,12.5013,47.4717,XGBoost
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,33.8955,126.506,XGBoost
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,12.3759,46.8446,XGBoost
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,10.7433,40.56,XGBoost
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SARIMA,15.1368,93.5143,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",ARIMA,7.3442,41.5923,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",TES,5.7159,32.7407,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",SES,7.1562,40.5831,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",XGBoost,9.0161,48.9229,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SARIMA,7.3816,67.7242,ARIMA
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",ARIMA,6.6559,61.0049,ARIMA
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",TES,8.3409,77.5286,ARIMA
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",SES,7.2912,67.2852,ARIMA
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",XGBoost,11.4255,108.0035,ARIMA
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SARIMA,2.1477,30.0188,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",ARIMA,2.1801,30.4825,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",TES,0.7912,12.2141,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",SES,2.0646,28.5867,TES
By ward type,p_aeruginosa_out.csv,P Aeruginosa Out,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",XGBoost,3.2419,41.8799,TES
By_specimen,e_faecalis_ur.csv,E Faecalis Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",SARIMA,0.781,3.4257,SES
By_specimen,e_faecalis_ur.csv,E Faecalis Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",ARIMA,0.3347,1.6605,SES
By_specimen,e_faecalis_ur.csv,E Faecalis Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",TES,0.0,0.0001,SES
By_specimen,e_faecalis_ur.csv,E Faecalis Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",SES,0.0,0.0,SES
By_specimen,e_faecalis_ur.csv,E Faecalis Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",XGBoost,0.3196,0.828,SES
By_specimen,e_faecium_bl.csv,E Faecium Bl,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",SARIMA,100.0,100.0,ARIMA
By_specimen,e_faecium_bl.csv,E Faecium Bl,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",ARIMA,0.0,0.0,ARIMA
By_specimen,e_faecium_bl.csv,E Faecium Bl,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",TES,0.0,0.0,ARIMA
By_specimen,e_faecium_bl.csv,E Faecium Bl,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",SES,0.0,0.0,ARIMA
By_specimen,e_faecium_bl.csv,E Faecium Bl,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",XGBoost,0.0,0.0,ARIMA
By_specimen,e_faecium_ur.csv,E Faecium Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",SARIMA,0.0003,0.0008,ARIMA
By_specimen,e_faecium_ur.csv,E Faecium Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",ARIMA,0.0002,0.0007,ARIMA
By_specimen,e_faecium_ur.csv,E Faecium Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",TES,0.6559,1.8046,ARIMA
By_specimen,e_faecium_ur.csv,E Faecium Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",SES,0.0003,0.001,ARIMA
By_specimen,e_faecium_ur.csv,E Faecium Ur,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",XGBoost,0.0115,0.0217,ARIMA
All Data,enterococcus_faecalis.csv,Enterococcus Faecalis,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",SARIMA,0.0,0.0001,SARIMA
All Data,enterococcus_faecalis.csv,Enterococcus Faecalis,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",ARIMA,0.084,0.4171,SARIMA
All Data,enterococcus_faecalis.csv,Enterococcus Faecalis,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",TES,1.0836,5.0634,SARIMA
All Data,enterococcus_faecalis.csv,Enterococcus Faecalis,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",SES,0.0106,0.0532,SARIMA
All Data,enterococcus_faecalis.csv,Enterococcus Faecalis,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, PHENICOLS, TETRACYCLINES",XGBoost,0.0324,0.1585,SARIMA
By ward type,e_faecalis_in.csv,E Faecalis In,"FLUOROQUINOLONES, MACROLIDES, PHENICOLS, TETRACYCLINES",SARIMA,0.0,0.0,SARIMA
By ward type,e_faecalis_in.csv,E Faecalis In,"FLUOROQUINOLONES, MACROLIDES, PHENICOLS, TETRACYCLINES",ARIMA,0.0,0.0,SARIMA
By ward type,e_faecalis_in.csv,E Faecalis In,"FLUOROQUINOLONES, MACROLIDES, PHENICOLS, TETRACYCLINES",TES,0.0,0.0,SARIMA
By ward type,e_faecalis_in.csv,E Faecalis In,"FLUOROQUINOLONES, MACROLIDES, PHENICOLS, TETRACYCLINES",SES,0.0,0.0,SARIMA
By ward type,e_faecalis_in.csv,E Faecalis In,"FLUOROQUINOLONES, MACROLIDES, PHENICOLS, TETRACYCLINES",XGBoost,0.0028,0.0009,SARIMA
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SARIMA,10.1768,23.1994,SARIMA
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",ARIMA,10.6518,24.7485,SARIMA
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",TES,11.0182,24.2497,SARIMA
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SES,11.534,25.7626,SARIMA
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",XGBoost,14.2003,32.0231,SARIMA
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SARIMA,14.6564,92.8782,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",ARIMA,14.6543,92.8648,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",TES,11.9548,76.0569,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SES,14.8852,94.2523,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",XGBoost,11.6918,60.9796,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",SARIMA,13.892,105.3411,TES
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",ARIMA,13.892,105.3411,TES
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",TES,5.7537,38.9112,TES
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",SES,13.892,105.3411,TES
By ward type,s_aureus_in.csv,S Aureus In,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",XGBoost,7.7681,50.2522,TES
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",SARIMA,8.772,77.8813,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",ARIMA,13.7732,119.9004,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",TES,10.5605,93.9163,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",SES,8.772,77.8813,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",XGBoost,6.1696,48.8251,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SARIMA,2.531,33.7779,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",ARIMA,2.531,33.7779,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",TES,3.1788,37.7782,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SES,2.531,33.7779,XGBoost
By ward type,s_aureus_in.csv,S Aureus In,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",XGBoost,2.9287,30.0609,XGBoost
By ward type,s_aureus_out.csv,S Aureus Out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SARIMA,19.6326,66.3064,SES
By ward type,s_aureus_out.csv,S Aureus Out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",ARIMA,8.1763,21.8475,SES
By ward type,s_aureus_out.csv,S Aureus Out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",TES,9.0814,23.1725,SES
By ward type,s_aureus_out.csv,S Aureus Out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",SES,8.0751,20.1194,SES
By ward type,s_aureus_out.csv,S Aureus Out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",XGBoost,14.6403,43.4802,SES
By ward type,s_aureus_out.csv,S Aureus Out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SARIMA,98.3014,258.9307,XGBoost
By ward type,s_aureus_out.csv,S Aureus Out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",ARIMA,69.6371,184.5974,XGBoost
By ward type,s_aureus_out.csv,S Aureus Out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",TES,142.5461,374.8537,XGBoost
By ward type,s_aureus_out.csv,S Aureus Out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",SES,65.3743,172.881,XGBoost
By ward type,s_aureus_out.csv,S Aureus Out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",XGBoost,21.7642,60.4327,XGBoost
By ward type,s_aureus_out.csv,S Aureus Out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",SARIMA,15.5283,37.8105,XGBoost
