organism_full,year,month,spec_type,Resistant_Drug_Classes,pattern_count,total_rows_in_spec_month,percentage
Escherichia coli,2017,11,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,168,6.55
Escherichia coli,2017,12,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,143,14.69
Escherichia coli,2017,12,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,143,11.89
Escherichia coli,2017,12,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,143,10.49
Escherichia coli,2017,12,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,143,9.09
Escherichia coli,2017,12,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,143,2.1
Escherichia coli,2018,1,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,186,16.13
Escherichia coli,2018,1,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,186,13.98
Escherichia coli,2018,1,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",18,186,9.68
Escherichia coli,2018,1,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,186,8.06
Escherichia coli,2018,1,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,186,6.99
Escherichia coli,2018,2,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,168,17.86
Escherichia coli,2018,2,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,168,13.1
Escherichia coli,2018,2,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,168,9.52
Escherichia coli,2018,2,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",14,168,8.33
Escherichia coli,2018,2,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,168,7.74
Escherichia coli,2018,3,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,160,14.37
Escherichia coli,2018,3,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,160,12.5
Escherichia coli,2018,3,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,160,8.12
Escherichia coli,2018,3,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,160,6.25
Escherichia coli,2018,3,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,160,5.0
Escherichia coli,2018,4,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,126,12.7
Escherichia coli,2018,4,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,126,11.11
Escherichia coli,2018,4,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,126,7.94
Escherichia coli,2018,4,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,126,7.94
Escherichia coli,2018,4,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,126,6.35
Escherichia coli,2018,5,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",32,158,20.25
Escherichia coli,2018,5,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,158,12.03
Escherichia coli,2018,5,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,158,6.33
Escherichia coli,2018,5,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,158,5.7
Escherichia coli,2018,5,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,158,3.16
Escherichia coli,2018,6,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,146,14.38
Escherichia coli,2018,6,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,146,10.27
Escherichia coli,2018,6,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,146,10.27
Escherichia coli,2018,6,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,146,4.11
Escherichia coli,2018,7,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,139,17.99
Escherichia coli,2018,7,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,139,14.39
Escherichia coli,2018,7,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,139,6.47
Escherichia coli,2018,7,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,139,5.04
Escherichia coli,2018,7,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,139,2.88
Escherichia coli,2018,8,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,166,12.05
Escherichia coli,2018,8,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,166,11.45
Escherichia coli,2018,8,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,166,9.04
Escherichia coli,2018,8,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,166,7.83
Escherichia coli,2018,8,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,166,7.23
Escherichia coli,2018,9,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",35,178,19.66
Escherichia coli,2018,9,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,178,12.36
Escherichia coli,2018,9,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,178,7.87
Escherichia coli,2018,9,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,178,3.93
Escherichia coli,2018,9,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,178,3.93
Escherichia coli,2018,10,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,128,14.84
Escherichia coli,2018,10,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,128,10.94
Escherichia coli,2018,10,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,128,9.38
Escherichia coli,2018,10,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,128,7.03
Escherichia coli,2018,10,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,128,3.91
Escherichia coli,2018,11,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,133,14.29
Escherichia coli,2018,11,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,133,12.78
Escherichia coli,2018,11,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,133,8.27
Escherichia coli,2018,11,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,133,5.26
Escherichia coli,2018,11,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,133,4.51
Escherichia coli,2018,12,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,136,16.18
Escherichia coli,2018,12,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,136,13.97
Escherichia coli,2018,12,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,136,11.03
Escherichia coli,2018,12,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,136,5.88
Escherichia coli,2018,12,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,136,2.94
Escherichia coli,2019,1,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",41,221,18.55
Escherichia coli,2019,1,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,221,11.31
Escherichia coli,2019,1,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",21,221,9.5
Escherichia coli,2019,1,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,221,8.14
Escherichia coli,2019,1,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,221,4.98
Escherichia coli,2019,2,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",35,201,17.41
Escherichia coli,2019,2,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,201,12.44
Escherichia coli,2019,2,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,201,7.46
Escherichia coli,2019,2,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,201,6.97
Escherichia coli,2019,2,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,201,3.98
Escherichia coli,2019,3,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,194,15.98
Escherichia coli,2019,3,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,194,13.92
Escherichia coli,2019,3,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,194,7.22
Escherichia coli,2019,3,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,194,7.22
Escherichia coli,2019,3,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",13,194,6.7
Escherichia coli,2019,4,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",32,201,15.92
Escherichia coli,2019,4,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,201,14.43
Escherichia coli,2019,4,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,201,7.46
Escherichia coli,2019,4,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,201,5.47
Escherichia coli,2019,4,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,201,2.99
Escherichia coli,2019,5,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,205,14.63
Escherichia coli,2019,5,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",26,205,12.68
Escherichia coli,2019,5,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,205,10.73
Escherichia coli,2019,5,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,205,4.39
Escherichia coli,2019,5,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,205,2.93
Escherichia coli,2019,6,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,147,15.65
Escherichia coli,2019,6,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,147,13.61
Escherichia coli,2019,6,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",19,147,12.93
Escherichia coli,2019,6,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",13,147,8.84
Escherichia coli,2019,6,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,147,2.72
Escherichia coli,2019,7,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,167,18.56
Escherichia coli,2019,7,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,167,12.57
Escherichia coli,2019,7,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,167,5.99
Escherichia coli,2019,7,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,167,5.39
Escherichia coli,2019,7,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,167,5.39
Escherichia coli,2019,8,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,179,15.64
Escherichia coli,2019,8,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,179,12.85
Escherichia coli,2019,8,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,179,7.82
Escherichia coli,2019,8,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,179,3.91
Escherichia coli,2019,8,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,179,3.91
Escherichia coli,2019,9,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,173,16.18
Escherichia coli,2019,9,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,173,13.29
Escherichia coli,2019,9,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",21,173,12.14
Escherichia coli,2019,9,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,173,6.36
Escherichia coli,2019,9,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,173,5.78
Escherichia coli,2019,10,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,178,14.61
Escherichia coli,2019,10,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,178,14.61
Escherichia coli,2019,10,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,178,6.74
Escherichia coli,2019,10,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,178,6.18
Escherichia coli,2019,10,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,178,6.18
Escherichia coli,2019,11,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,145,19.31
Escherichia coli,2019,11,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,145,12.41
Escherichia coli,2019,11,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,145,6.9
Escherichia coli,2019,11,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,145,6.21
Escherichia coli,2019,11,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,145,3.45
Escherichia coli,2019,12,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,111,18.92
Escherichia coli,2019,12,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,111,12.61
Escherichia coli,2019,12,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,111,9.01
Escherichia coli,2019,12,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,111,5.41
Escherichia coli,2019,12,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,111,2.7
Escherichia coli,2020,1,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,230,12.61
Escherichia coli,2020,1,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,230,11.74
Escherichia coli,2020,1,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",23,230,10.0
Escherichia coli,2020,1,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,230,4.78
Escherichia coli,2020,1,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,230,3.91
Escherichia coli,2020,2,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",34,202,16.83
Escherichia coli,2020,2,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,202,10.89
Escherichia coli,2020,2,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",20,202,9.9
Escherichia coli,2020,2,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,202,6.93
Escherichia coli,2020,2,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,202,1.98
Escherichia coli,2020,3,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",30,170,17.65
Escherichia coli,2020,3,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,170,12.35
Escherichia coli,2020,3,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",17,170,10.0
Escherichia coli,2020,3,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,170,4.71
Escherichia coli,2020,3,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,170,4.12
Escherichia coli,2020,4,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,142,14.79
Escherichia coli,2020,4,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,142,7.75
Escherichia coli,2020,4,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,142,6.34
Escherichia coli,2020,4,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,142,5.63
Escherichia coli,2020,4,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,142,3.52
Escherichia coli,2020,5,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,163,17.18
Escherichia coli,2020,5,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,163,11.04
Escherichia coli,2020,5,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",16,163,9.82
Escherichia coli,2020,5,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,163,7.36
Escherichia coli,2020,5,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,163,6.13
Escherichia coli,2020,6,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,139,17.27
Escherichia coli,2020,6,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,139,11.51
Escherichia coli,2020,6,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",14,139,10.07
Escherichia coli,2020,6,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,139,7.91
Escherichia coli,2020,6,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,139,6.47
Escherichia coli,2020,7,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,137,16.79
Escherichia coli,2020,7,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,137,13.14
Escherichia coli,2020,7,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,137,11.68
Escherichia coli,2020,7,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,137,5.11
Escherichia coli,2020,7,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,137,4.38
Escherichia coli,2020,8,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,177,11.86
Escherichia coli,2020,8,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,177,11.86
Escherichia coli,2020,8,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,177,7.34
Escherichia coli,2020,8,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,177,5.65
Escherichia coli,2020,8,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,177,3.39
Escherichia coli,2020,9,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,166,16.87
Escherichia coli,2020,9,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,166,13.25
Escherichia coli,2020,9,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,166,7.23
Escherichia coli,2020,9,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,166,6.02
Escherichia coli,2020,9,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,166,5.42
Escherichia coli,2020,10,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,176,16.48
Escherichia coli,2020,10,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,176,11.93
Escherichia coli,2020,10,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,176,10.23
Escherichia coli,2020,10,sp,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,176,4.55
Escherichia coli,2020,10,sp,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,176,3.41
Escherichia coli,2020,11,sp,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,160,15.0
Escherichia coli,2020,11,sp,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,160,13.75
