GROUP_NAME,ANTIBIOTIC,REGION,SPEC_DATE,Year,R_percent,month_num,month_id,R_scaled
Acinetobacter baumannii,Imipenem,2.0,2027-05,2027,,5,149,
Acinetobacter baumannii,Imipenem,2.0,2027-06,2027,,6,150,
Acinetobacter baumannii,Imipenem,2.0,2027-07,2027,,7,151,
Acinetobacter baumannii,Imipenem,2.0,2027-08,2027,,8,152,
Acinetobacter baumannii,Imipenem,2.0,2027-09,2027,,9,153,
Acinetobacter baumannii,Imipenem,2.0,2027-10,2027,,10,154,
Acinetobacter baumannii,Imipenem,2.0,2027-11,2027,,11,155,
Acinetobacter baumannii,Imipenem,2.0,2027-12,2027,,12,156,
Acinetobacter baumannii,Imipenem,2.0,2028-01,2028,,1,157,
Acinetobacter baumannii,Imipenem,2.0,2028-02,2028,,2,158,
Acinetobacter baumannii,Imipenem,2.0,2028-03,2028,,3,159,
Acinetobacter baumannii,Imipenem,2.0,2028-04,2028,,4,160,
Acinetobacter baumannii,Imipenem,2.0,2028-05,2028,,5,161,
Acinetobacter baumannii,Imipenem,2.0,2028-06,2028,,6,162,
Acinetobacter baumannii,Imipenem,2.0,2028-07,2028,,7,163,
Acinetobacter baumannii,Imipenem,2.0,2028-08,2028,,8,164,
Acinetobacter baumannii,Imipenem,2.0,2028-09,2028,,9,165,
Acinetobacter baumannii,Imipenem,2.0,2028-10,2028,,10,166,
Acinetobacter baumannii,Imipenem,2.0,2028-11,2028,,11,167,
Acinetobacter baumannii,Imipenem,2.0,2028-12,2028,,12,168,
Acinetobacter baumannii,Imipenem,2.0,2029-01,2029,,1,169,
Acinetobacter baumannii,Imipenem,2.0,2029-02,2029,,2,170,
Acinetobacter baumannii,Imipenem,2.0,2029-03,2029,,3,171,
Acinetobacter baumannii,Imipenem,2.0,2029-04,2029,,4,172,
Acinetobacter baumannii,Imipenem,2.0,2029-05,2029,,5,173,
Acinetobacter baumannii,Imipenem,2.0,2029-06,2029,,6,174,
Acinetobacter baumannii,Imipenem,2.0,2029-07,2029,,7,175,
Acinetobacter baumannii,Imipenem,2.0,2029-08,2029,,8,176,
Acinetobacter baumannii,Imipenem,2.0,2029-09,2029,,9,177,
Acinetobacter baumannii,Imipenem,2.0,2029-10,2029,,10,178,
Acinetobacter baumannii,Imipenem,2.0,2029-11,2029,,11,179,
Acinetobacter baumannii,Imipenem,2.0,2029-12,2029,,12,180,
Acinetobacter baumannii,Imipenem,3.0,2015-01,2015,38.46,1,1,0.38461
Acinetobacter baumannii,Imipenem,3.0,2015-02,2015,0.0,2,2,0.0001
Acinetobacter baumannii,Imipenem,3.0,2015-03,2015,42.86,3,3,0.42861
Acinetobacter baumannii,Imipenem,3.0,2015-04,2015,37.5,4,4,0.37500999999999995
Acinetobacter baumannii,Imipenem,3.0,2015-05,2015,72.34,5,5,0.7234100000000001
Acinetobacter baumannii,Imipenem,3.0,2015-06,2015,16.67,6,6,0.16671000000000002
Acinetobacter baumannii,Imipenem,3.0,2015-07,2015,100.0,7,7,0.9999
Acinetobacter baumannii,Imipenem,3.0,2015-08,2015,66.67,8,8,0.66671
Acinetobacter baumannii,Imipenem,3.0,2015-09,2015,0.0,9,9,0.0001
Acinetobacter baumannii,Imipenem,3.0,2015-10,2015,25.0,10,10,0.25001
Acinetobacter baumannii,Imipenem,3.0,2015-11,2015,0.0,11,11,0.0001
Acinetobacter baumannii,Imipenem,3.0,2015-12,2015,58.33,12,12,0.58331
Acinetobacter baumannii,Imipenem,3.0,2016-01,2016,72.5,1,13,0.72501
Acinetobacter baumannii,Imipenem,3.0,2016-02,2016,62.96,2,14,0.62961
Acinetobacter baumannii,Imipenem,3.0,2016-03,2016,69.7,3,15,0.6970100000000001
Acinetobacter baumannii,Imipenem,3.0,2016-04,2016,61.19,4,16,0.61191
Acinetobacter baumannii,Imipenem,3.0,2016-05,2016,48.94,5,17,0.48940999999999996
Acinetobacter baumannii,Imipenem,3.0,2016-06,2016,51.06,6,18,0.51061
Acinetobacter baumannii,Imipenem,3.0,2016-07,2016,51.22,7,19,0.5122099999999999
Acinetobacter baumannii,Imipenem,3.0,2016-08,2016,49.0,8,20,0.49001
Acinetobacter baumannii,Imipenem,3.0,2016-09,2016,53.85,9,21,0.53851
Acinetobacter baumannii,Imipenem,3.0,2016-10,2016,66.0,10,22,0.6600100000000001
Acinetobacter baumannii,Imipenem,3.0,2016-11,2016,62.93,11,23,0.6293099999999999
Acinetobacter baumannii,Imipenem,3.0,2016-12,2016,70.0,12,24,0.70001
Acinetobacter baumannii,Imipenem,3.0,2017-01,2017,66.87,1,25,0.6687100000000001
Acinetobacter baumannii,Imipenem,3.0,2017-02,2017,73.44,2,26,0.73441
Acinetobacter baumannii,Imipenem,3.0,2017-03,2017,67.48,3,27,0.6748100000000001
Acinetobacter baumannii,Imipenem,3.0,2017-04,2017,56.63,4,28,0.56631
Acinetobacter baumannii,Imipenem,3.0,2017-05,2017,63.33,5,29,0.6333099999999999
Acinetobacter baumannii,Imipenem,3.0,2017-06,2017,56.08,6,30,0.5608099999999999
Acinetobacter baumannii,Imipenem,3.0,2017-07,2017,53.8,7,31,0.53801
Acinetobacter baumannii,Imipenem,3.0,2017-08,2017,60.87,8,32,0.60871
Acinetobacter baumannii,Imipenem,3.0,2017-09,2017,70.63,9,33,0.70631
Acinetobacter baumannii,Imipenem,3.0,2017-10,2017,60.17,10,34,0.60171
Acinetobacter baumannii,Imipenem,3.0,2017-11,2017,67.61,11,35,0.67611
Acinetobacter baumannii,Imipenem,3.0,2017-12,2017,77.37,12,36,0.7737100000000001
Acinetobacter baumannii,Imipenem,3.0,2018-01,2018,72.46,1,37,0.72461
Acinetobacter baumannii,Imipenem,3.0,2018-02,2018,73.68,2,38,0.7368100000000001
Acinetobacter baumannii,Imipenem,3.0,2018-03,2018,68.75,3,39,0.6875100000000001
Acinetobacter baumannii,Imipenem,3.0,2018-04,2018,69.87,4,40,0.69871
Acinetobacter baumannii,Imipenem,3.0,2018-05,2018,67.31,5,41,0.6731100000000001
Acinetobacter baumannii,Imipenem,3.0,2018-06,2018,67.09,6,42,0.6709100000000001
Acinetobacter baumannii,Imipenem,3.0,2018-07,2018,64.68,7,43,0.6468100000000001
Acinetobacter baumannii,Imipenem,3.0,2018-08,2018,67.46,8,44,0.6746099999999999
Acinetobacter baumannii,Imipenem,3.0,2018-09,2018,59.01,9,45,0.5901099999999999
Acinetobacter baumannii,Imipenem,3.0,2018-10,2018,61.71,10,46,0.6171099999999999
Acinetobacter baumannii,Imipenem,3.0,2018-11,2018,69.88,11,47,0.69881
Acinetobacter baumannii,Imipenem,3.0,2018-12,2018,68.87,12,48,0.68871
Acinetobacter baumannii,Imipenem,3.0,2019-01,2019,81.04,1,49,0.8104100000000001
Acinetobacter baumannii,Imipenem,3.0,2019-02,2019,77.65,2,50,0.7765100000000001
Acinetobacter baumannii,Imipenem,3.0,2019-03,2019,73.6,3,51,0.7360099999999999
Acinetobacter baumannii,Imipenem,3.0,2019-04,2019,72.7,4,52,0.72701
Acinetobacter baumannii,Imipenem,3.0,2019-05,2019,74.92,5,53,0.74921
Acinetobacter baumannii,Imipenem,3.0,2019-06,2019,74.39,6,54,0.7439100000000001
Acinetobacter baumannii,Imipenem,3.0,2019-07,2019,73.76,7,55,0.7376100000000001
Acinetobacter baumannii,Imipenem,3.0,2019-08,2019,75.71,8,56,0.75711
Acinetobacter baumannii,Imipenem,3.0,2019-09,2019,73.84,9,57,0.7384100000000001
Acinetobacter baumannii,Imipenem,3.0,2019-10,2019,72.8,10,58,0.72801
Acinetobacter baumannii,Imipenem,3.0,2019-11,2019,71.65,11,59,0.7165100000000001
Acinetobacter baumannii,Imipenem,3.0,2019-12,2019,84.48,12,60,0.8448100000000001
Acinetobacter baumannii,Imipenem,3.0,2020-01,2020,82.31,1,61,0.8231100000000001
Acinetobacter baumannii,Imipenem,3.0,2020-02,2020,77.18,2,62,0.7718100000000001
Acinetobacter baumannii,Imipenem,3.0,2020-03,2020,78.95,3,63,0.78951
Acinetobacter baumannii,Imipenem,3.0,2020-04,2020,80.0,4,64,0.80001
Acinetobacter baumannii,Imipenem,3.0,2020-05,2020,67.16,5,65,0.67161
Acinetobacter baumannii,Imipenem,3.0,2020-06,2020,74.0,6,66,0.7400100000000001
Acinetobacter baumannii,Imipenem,3.0,2020-07,2020,70.97,7,67,0.7097100000000001
Acinetobacter baumannii,Imipenem,3.0,2020-08,2020,77.55,8,68,0.77551
Acinetobacter baumannii,Imipenem,3.0,2020-09,2020,78.85,9,69,0.78851
Acinetobacter baumannii,Imipenem,3.0,2020-10,2020,80.18,10,70,0.8018100000000001
Acinetobacter baumannii,Imipenem,3.0,2020-11,2020,83.76,11,71,0.8376100000000001
Acinetobacter baumannii,Imipenem,3.0,2020-12,2020,80.0,12,72,0.80001
Acinetobacter baumannii,Imipenem,3.0,2021-01,2021,89.92,1,73,0.8992100000000001
Acinetobacter baumannii,Imipenem,3.0,2021-02,2021,82.78,2,74,0.82781
Acinetobacter baumannii,Imipenem,3.0,2021-03,2021,83.05,3,75,0.83051
Acinetobacter baumannii,Imipenem,3.0,2021-04,2021,83.67,4,76,0.8367100000000001
Acinetobacter baumannii,Imipenem,3.0,2021-05,2021,76.21,5,77,0.76211
Acinetobacter baumannii,Imipenem,3.0,2021-06,2021,78.26,6,78,0.7826100000000001
Acinetobacter baumannii,Imipenem,3.0,2021-07,2021,76.86,7,79,0.76861
Acinetobacter baumannii,Imipenem,3.0,2021-08,2021,81.59,8,80,0.8159100000000001
Acinetobacter baumannii,Imipenem,3.0,2021-09,2021,71.58,9,81,0.7158100000000001
Acinetobacter baumannii,Imipenem,3.0,2021-10,2021,76.75,10,82,0.76751
Acinetobacter baumannii,Imipenem,3.0,2021-11,2021,73.65,11,83,0.7365100000000001
Acinetobacter baumannii,Imipenem,3.0,2021-12,2021,86.42,12,84,0.86421
Acinetobacter baumannii,Imipenem,3.0,2022-01,2022,87.67,1,85,0.8767100000000001
Acinetobacter baumannii,Imipenem,3.0,2022-02,2022,83.47,2,86,0.8347100000000001
Acinetobacter baumannii,Imipenem,3.0,2022-03,2022,82.27,3,87,0.82271
Acinetobacter baumannii,Imipenem,3.0,2022-04,2022,84.75,4,88,0.8475100000000001
Acinetobacter baumannii,Imipenem,3.0,2022-05,2022,81.63,5,89,0.81631
Acinetobacter baumannii,Imipenem,3.0,2022-06,2022,73.31,6,90,0.73311
Acinetobacter baumannii,Imipenem,3.0,2022-07,2022,71.91,7,91,0.71911
Acinetobacter baumannii,Imipenem,3.0,2022-08,2022,73.33,8,92,0.73331
Acinetobacter baumannii,Imipenem,3.0,2022-09,2022,78.41,9,93,0.78411
Acinetobacter baumannii,Imipenem,3.0,2022-10,2022,82.65,10,94,0.8265100000000001
Acinetobacter baumannii,Imipenem,3.0,2022-11,2022,83.02,11,95,0.83021
Acinetobacter baumannii,Imipenem,3.0,2022-12,2022,81.95,12,96,0.8195100000000001
Acinetobacter baumannii,Imipenem,3.0,2023-01,2023,87.92,1,97,0.87921
Acinetobacter baumannii,Imipenem,3.0,2023-02,2023,88.77,2,98,0.88771
Acinetobacter baumannii,Imipenem,3.0,2023-03,2023,84.57,3,99,0.84571
Acinetobacter baumannii,Imipenem,3.0,2023-04,2023,76.14,4,100,0.76141
Acinetobacter baumannii,Imipenem,3.0,2023-05,2023,72.82,5,101,0.72821
Acinetobacter baumannii,Imipenem,3.0,2023-06,2023,71.66,6,102,0.71661
Acinetobacter baumannii,Imipenem,3.0,2023-07,2023,73.71,7,103,0.7371099999999999
Acinetobacter baumannii,Imipenem,3.0,2023-08,2023,76.72,8,104,0.7672100000000001
Acinetobacter baumannii,Imipenem,3.0,2023-09,2023,80.84,9,105,0.8084100000000001
Acinetobacter baumannii,Imipenem,3.0,2023-10,2023,70.0,10,106,0.70001
Acinetobacter baumannii,Imipenem,3.0,2023-11,2023,73.47,11,107,0.7347100000000001
Acinetobacter baumannii,Imipenem,3.0,2023-12,2023,85.16,12,108,0.85161
Acinetobacter baumannii,Imipenem,3.0,2024-01,2024,84.42,1,109,0.84421
Acinetobacter baumannii,Imipenem,3.0,2024-02,2024,84.26,2,110,0.8426100000000001
Acinetobacter baumannii,Imipenem,3.0,2024-03,2024,78.28,3,111,0.78281
Acinetobacter baumannii,Imipenem,3.0,2024-04,2024,80.0,4,112,0.80001
Acinetobacter baumannii,Imipenem,3.0,2024-05,2024,75.21,5,113,0.75211
Acinetobacter baumannii,Imipenem,3.0,2024-06,2024,72.5,6,114,0.72501
Acinetobacter baumannii,Imipenem,3.0,2024-07,2024,71.75,7,115,0.7175100000000001
Acinetobacter baumannii,Imipenem,3.0,2024-08,2024,77.98,8,116,0.7798100000000001
Acinetobacter baumannii,Imipenem,3.0,2024-09,2024,69.08,9,117,0.69081
Acinetobacter baumannii,Imipenem,3.0,2024-10,2024,71.7,10,118,0.71701
Acinetobacter baumannii,Imipenem,3.0,2024-11,2024,77.25,11,119,0.77251
Acinetobacter baumannii,Imipenem,3.0,2024-12,2024,80.95,12,120,0.8095100000000001
Acinetobacter baumannii,Imipenem,3.0,2025-01,2025,,1,121,
Acinetobacter baumannii,Imipenem,3.0,2025-02,2025,,2,122,
Acinetobacter baumannii,Imipenem,3.0,2025-03,2025,,3,123,
Acinetobacter baumannii,Imipenem,3.0,2025-04,2025,,4,124,
Acinetobacter baumannii,Imipenem,3.0,2025-05,2025,,5,125,
Acinetobacter baumannii,Imipenem,3.0,2025-06,2025,,6,126,
Acinetobacter baumannii,Imipenem,3.0,2025-07,2025,,7,127,
Acinetobacter baumannii,Imipenem,3.0,2025-08,2025,,8,128,
Acinetobacter baumannii,Imipenem,3.0,2025-09,2025,,9,129,
Acinetobacter baumannii,Imipenem,3.0,2025-10,2025,,10,130,
Acinetobacter baumannii,Imipenem,3.0,2025-11,2025,,11,131,
Acinetobacter baumannii,Imipenem,3.0,2025-12,2025,,12,132,
Acinetobacter baumannii,Imipenem,3.0,2026-01,2026,,1,133,
Acinetobacter baumannii,Imipenem,3.0,2026-02,2026,,2,134,
Acinetobacter baumannii,Imipenem,3.0,2026-03,2026,,3,135,
Acinetobacter baumannii,Imipenem,3.0,2026-04,2026,,4,136,
Acinetobacter baumannii,Imipenem,3.0,2026-05,2026,,5,137,
Acinetobacter baumannii,Imipenem,3.0,2026-06,2026,,6,138,
Acinetobacter baumannii,Imipenem,3.0,2026-07,2026,,7,139,
Acinetobacter baumannii,Imipenem,3.0,2026-08,2026,,8,140,
Acinetobacter baumannii,Imipenem,3.0,2026-09,2026,,9,141,
Acinetobacter baumannii,Imipenem,3.0,2026-10,2026,,10,142,
Acinetobacter baumannii,Imipenem,3.0,2026-11,2026,,11,143,
Acinetobacter baumannii,Imipenem,3.0,2026-12,2026,,12,144,
Acinetobacter baumannii,Imipenem,3.0,2027-01,2027,,1,145,
Acinetobacter baumannii,Imipenem,3.0,2027-02,2027,,2,146,
Acinetobacter baumannii,Imipenem,3.0,2027-03,2027,,3,147,
Acinetobacter baumannii,Imipenem,3.0,2027-04,2027,,4,148,
Acinetobacter baumannii,Imipenem,3.0,2027-05,2027,,5,149,
Acinetobacter baumannii,Imipenem,3.0,2027-06,2027,,6,150,
Acinetobacter baumannii,Imipenem,3.0,2027-07,2027,,7,151,
Acinetobacter baumannii,Imipenem,3.0,2027-08,2027,,8,152,
Acinetobacter baumannii,Imipenem,3.0,2027-09,2027,,9,153,
Acinetobacter baumannii,Imipenem,3.0,2027-10,2027,,10,154,
Acinetobacter baumannii,Imipenem,3.0,2027-11,2027,,11,155,
Acinetobacter baumannii,Imipenem,3.0,2027-12,2027,,12,156,
Acinetobacter baumannii,Imipenem,3.0,2028-01,2028,,1,157,
Acinetobacter baumannii,Imipenem,3.0,2028-02,2028,,2,158,
Acinetobacter baumannii,Imipenem,3.0,2028-03,2028,,3,159,
Acinetobacter baumannii,Imipenem,3.0,2028-04,2028,,4,160,
Acinetobacter baumannii,Imipenem,3.0,2028-05,2028,,5,161,
Acinetobacter baumannii,Imipenem,3.0,2028-06,2028,,6,162,
Acinetobacter baumannii,Imipenem,3.0,2028-07,2028,,7,163,
Acinetobacter baumannii,Imipenem,3.0,2028-08,2028,,8,164,
Acinetobacter baumannii,Imipenem,3.0,2028-09,2028,,9,165,
Acinetobacter baumannii,Imipenem,3.0,2028-10,2028,,10,166,
Acinetobacter baumannii,Imipenem,3.0,2028-11,2028,,11,167,
Acinetobacter baumannii,Imipenem,3.0,2028-12,2028,,12,168,
Acinetobacter baumannii,Imipenem,3.0,2029-01,2029,,1,169,
Acinetobacter baumannii,Imipenem,3.0,2029-02,2029,,2,170,
Acinetobacter baumannii,Imipenem,3.0,2029-03,2029,,3,171,
Acinetobacter baumannii,Imipenem,3.0,2029-04,2029,,4,172,
Acinetobacter baumannii,Imipenem,3.0,2029-05,2029,,5,173,
Acinetobacter baumannii,Imipenem,3.0,2029-06,2029,,6,174,
Acinetobacter baumannii,Imipenem,3.0,2029-07,2029,,7,175,
Acinetobacter baumannii,Imipenem,3.0,2029-08,2029,,8,176,
Acinetobacter baumannii,Imipenem,3.0,2029-09,2029,,9,177,
Acinetobacter baumannii,Imipenem,3.0,2029-10,2029,,10,178,
Acinetobacter baumannii,Imipenem,3.0,2029-11,2029,,11,179,
Acinetobacter baumannii,Imipenem,3.0,2029-12,2029,,12,180,
Acinetobacter baumannii,Imipenem,4.0,2015-01,2015,83.63,1,1,0.83631
Acinetobacter baumannii,Imipenem,4.0,2015-02,2015,77.94,2,2,0.77941
Acinetobacter baumannii,Imipenem,4.0,2015-03,2015,79.87,3,3,0.7987100000000001
Acinetobacter baumannii,Imipenem,4.0,2015-04,2015,72.57,4,4,0.72571
Acinetobacter baumannii,Imipenem,4.0,2015-05,2015,73.51,5,5,0.7351100000000002
Acinetobacter baumannii,Imipenem,4.0,2015-06,2015,72.53,6,6,0.72531
Acinetobacter baumannii,Imipenem,4.0,2015-07,2015,70.56,7,7,0.7056100000000001
Acinetobacter baumannii,Imipenem,4.0,2015-08,2015,64.78,8,8,0.6478100000000001
Acinetobacter baumannii,Imipenem,4.0,2015-09,2015,71.85,9,9,0.71851
Acinetobacter baumannii,Imipenem,4.0,2015-10,2015,69.81,10,10,0.6981100000000001
Acinetobacter baumannii,Imipenem,4.0,2015-11,2015,71.17,11,11,0.7117100000000001
Acinetobacter baumannii,Imipenem,4.0,2015-12,2015,75.46,12,12,0.75461
Acinetobacter baumannii,Imipenem,4.0,2016-01,2016,77.07,1,13,0.77071
Acinetobacter baumannii,Imipenem,4.0,2016-02,2016,81.15,2,14,0.8115100000000001
Acinetobacter baumannii,Imipenem,4.0,2016-03,2016,74.85,3,15,0.74851
Acinetobacter baumannii,Imipenem,4.0,2016-04,2016,72.73,4,16,0.7273100000000001
Acinetobacter baumannii,Imipenem,4.0,2016-05,2016,62.02,5,17,0.62021
Acinetobacter baumannii,Imipenem,4.0,2016-06,2016,68.72,6,18,0.68721
Acinetobacter baumannii,Imipenem,4.0,2016-07,2016,59.26,7,19,0.59261
Acinetobacter baumannii,Imipenem,4.0,2016-08,2016,67.5,8,20,0.67501
Acinetobacter baumannii,Imipenem,4.0,2016-09,2016,65.34,9,21,0.65341
Acinetobacter baumannii,Imipenem,4.0,2016-10,2016,60.4,10,22,0.6040099999999999
Acinetobacter baumannii,Imipenem,4.0,2016-11,2016,69.1,11,23,0.69101
Acinetobacter baumannii,Imipenem,4.0,2016-12,2016,74.36,12,24,0.74361
Acinetobacter baumannii,Imipenem,4.0,2017-01,2017,78.21,1,25,0.78211
Acinetobacter baumannii,Imipenem,4.0,2017-02,2017,81.27,2,26,0.81271
Acinetobacter baumannii,Imipenem,4.0,2017-03,2017,80.0,3,27,0.80001
Acinetobacter baumannii,Imipenem,4.0,2017-04,2017,76.43,4,28,0.7643100000000002
Acinetobacter baumannii,Imipenem,4.0,2017-05,2017,71.34,5,29,0.7134100000000001
Acinetobacter baumannii,Imipenem,4.0,2017-06,2017,76.74,6,30,0.76741
Acinetobacter baumannii,Imipenem,4.0,2017-07,2017,74.06,7,31,0.7406100000000001
Acinetobacter baumannii,Imipenem,4.0,2017-08,2017,79.69,8,32,0.79691
Acinetobacter baumannii,Imipenem,4.0,2017-09,2017,77.6,9,33,0.77601
Acinetobacter baumannii,Imipenem,4.0,2017-10,2017,72.2,10,34,0.72201
Acinetobacter baumannii,Imipenem,4.0,2017-11,2017,76.87,11,35,0.7687100000000001
Acinetobacter baumannii,Imipenem,4.0,2017-12,2017,78.52,12,36,0.78521
Acinetobacter baumannii,Imipenem,4.0,2018-01,2018,83.14,1,37,0.8314100000000001
Acinetobacter baumannii,Imipenem,4.0,2018-02,2018,82.32,2,38,0.82321
Acinetobacter baumannii,Imipenem,4.0,2018-03,2018,77.02,3,39,0.7702100000000001
Acinetobacter baumannii,Imipenem,4.0,2018-04,2018,75.3,4,40,0.7530100000000001
Acinetobacter baumannii,Imipenem,4.0,2018-05,2018,70.98,5,41,0.70981
Acinetobacter baumannii,Imipenem,4.0,2018-06,2018,73.79,6,42,0.7379100000000001
Acinetobacter baumannii,Imipenem,4.0,2018-07,2018,72.54,7,43,0.7254100000000001
Acinetobacter baumannii,Imipenem,4.0,2018-08,2018,73.5,8,44,0.73501
Acinetobacter baumannii,Imipenem,4.0,2018-09,2018,73.24,9,45,0.73241
Acinetobacter baumannii,Imipenem,4.0,2018-10,2018,73.65,10,46,0.7365100000000001
Acinetobacter baumannii,Imipenem,4.0,2018-11,2018,78.11,11,47,0.7811100000000001
Acinetobacter baumannii,Imipenem,4.0,2018-12,2018,80.22,12,48,0.8022100000000001
Acinetobacter baumannii,Imipenem,4.0,2019-01,2019,83.33,1,49,0.83331
Acinetobacter baumannii,Imipenem,4.0,2019-02,2019,79.59,2,50,0.7959100000000001
Acinetobacter baumannii,Imipenem,4.0,2019-03,2019,81.2,3,51,0.8120100000000001
Acinetobacter baumannii,Imipenem,4.0,2019-04,2019,75.88,4,52,0.75881
Acinetobacter baumannii,Imipenem,4.0,2019-05,2019,78.07,5,53,0.78071
Acinetobacter baumannii,Imipenem,4.0,2019-06,2019,76.03,6,54,0.76031
Acinetobacter baumannii,Imipenem,4.0,2019-07,2019,73.42,7,55,0.73421
Acinetobacter baumannii,Imipenem,4.0,2019-08,2019,75.17,8,56,0.7517100000000001
Acinetobacter baumannii,Imipenem,4.0,2019-09,2019,81.4,9,57,0.8140100000000001
Acinetobacter baumannii,Imipenem,4.0,2019-10,2019,77.89,10,58,0.7789100000000001
Acinetobacter baumannii,Imipenem,4.0,2019-11,2019,82.13,11,59,0.82131
Acinetobacter baumannii,Imipenem,4.0,2019-12,2019,79.33,12,60,0.7933100000000001
Acinetobacter baumannii,Imipenem,4.0,2020-01,2020,83.51,1,61,0.8351100000000001
Acinetobacter baumannii,Imipenem,4.0,2020-02,2020,85.96,2,62,0.85961
Acinetobacter baumannii,Imipenem,4.0,2020-03,2020,76.83,3,63,0.76831
Acinetobacter baumannii,Imipenem,4.0,2020-04,2020,76.16,4,64,0.76161
Acinetobacter baumannii,Imipenem,4.0,2020-05,2020,80.0,5,65,0.80001
Acinetobacter baumannii,Imipenem,4.0,2020-06,2020,79.75,6,66,0.79751
Acinetobacter baumannii,Imipenem,4.0,2020-07,2020,76.4,7,67,0.7640100000000001
Acinetobacter baumannii,Imipenem,4.0,2020-08,2020,80.07,8,68,0.80071
Acinetobacter baumannii,Imipenem,4.0,2020-09,2020,76.2,9,69,0.7620100000000001
Acinetobacter baumannii,Imipenem,4.0,2020-10,2020,74.34,10,70,0.7434100000000001
Acinetobacter baumannii,Imipenem,4.0,2020-11,2020,75.5,11,71,0.7550100000000001
Acinetobacter baumannii,Imipenem,4.0,2020-12,2020,83.77,12,72,0.83771
Acinetobacter baumannii,Imipenem,4.0,2021-01,2021,85.33,1,73,0.85331
Acinetobacter baumannii,Imipenem,4.0,2021-02,2021,87.85,2,74,0.87851
Acinetobacter baumannii,Imipenem,4.0,2021-03,2021,84.47,3,75,0.8447100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-04,2021,82.42,4,76,0.8242100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-05,2021,74.29,5,77,0.7429100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-06,2021,78.72,6,78,0.7872100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-07,2021,78.12,7,79,0.7812100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-08,2021,77.2,8,80,0.7720100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-09,2021,76.38,9,81,0.76381
Acinetobacter baumannii,Imipenem,4.0,2021-10,2021,78.61,10,82,0.7861100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-11,2021,75.0,11,83,0.7500100000000001
Acinetobacter baumannii,Imipenem,4.0,2021-12,2021,80.67,12,84,0.80671
Acinetobacter baumannii,Imipenem,4.0,2022-01,2022,87.18,1,85,0.8718100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-02,2022,87.18,2,86,0.8718100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-03,2022,85.56,3,87,0.8556100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-04,2022,88.17,4,88,0.8817100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-05,2022,86.59,5,89,0.8659100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-06,2022,81.39,6,90,0.81391
Acinetobacter baumannii,Imipenem,4.0,2022-07,2022,65.28,7,91,0.6528100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-08,2022,70.64,8,92,0.7064100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-09,2022,77.78,9,93,0.7778100000000001
Acinetobacter baumannii,Imipenem,4.0,2022-10,2022,81.82,10,94,0.81821
Acinetobacter baumannii,Imipenem,4.0,2022-11,2022,79.57,11,95,0.79571
Acinetobacter baumannii,Imipenem,4.0,2022-12,2022,80.56,12,96,0.80561
Acinetobacter baumannii,Imipenem,4.0,2023-01,2023,90.15,1,97,0.9015100000000001
Acinetobacter baumannii,Imipenem,4.0,2023-02,2023,86.29,2,98,0.8629100000000001
Acinetobacter baumannii,Imipenem,4.0,2023-03,2023,86.35,3,99,0.86351
Acinetobacter baumannii,Imipenem,4.0,2023-04,2023,84.74,4,100,0.84741
Acinetobacter baumannii,Imipenem,4.0,2023-05,2023,77.94,5,101,0.77941
Acinetobacter baumannii,Imipenem,4.0,2023-06,2023,84.64,6,102,0.8464100000000001
Acinetobacter baumannii,Imipenem,4.0,2023-07,2023,81.78,7,103,0.81781
Acinetobacter baumannii,Imipenem,4.0,2023-08,2023,79.27,8,104,0.79271
