year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2018,10,cefotaxime,831,13668,6.08,Acinetobacter baumannii
2018,10,levofloxacin,621,13668,4.54,Acinetobacter baumannii
2018,10,ampicillin/sulbactam,482,13668,3.53,Acinetobacter baumannii
2018,10,,422,13668,3.09,Acinetobacter baumannii
2018,10,cefepime,171,13668,1.25,Acinetobacter baumannii
2018,11,ceftazidime,1300,12088,10.75,Acinetobacter baumannii
2018,11,ciprofloxacin,1261,12088,10.43,Acinetobacter baumannii
2018,11,meropenem,1243,12088,10.28,Acinetobacter baumannii
2018,11,piperacillin/tazobactam,1229,12088,10.17,Acinetobacter baumannii
2018,11,imipenem,1190,12088,9.84,Acinetobacter baumannii
2018,11,trimethoprim/sulfamethoxazole,1066,12088,8.82,Acinetobacter baumannii
2018,11,gentamicin,1034,12088,8.55,Acinetobacter baumannii
2018,11,amikacin,914,12088,7.56,Acinetobacter baumannii
2018,11,cefotaxime,672,12088,5.56,Acinetobacter baumannii
2018,11,ceftriaxone,651,12088,5.39,Acinetobacter baumannii
2018,11,levofloxacin,575,12088,4.76,Acinetobacter baumannii
2018,11,,399,12088,3.3,Acinetobacter baumannii
2018,11,ampicillin/sulbactam,385,12088,3.18,Acinetobacter baumannii
2018,11,cefepime,169,12088,1.4,Acinetobacter baumannii
2018,12,ceftazidime,1257,11922,10.54,Acinetobacter baumannii
2018,12,meropenem,1207,11922,10.12,Acinetobacter baumannii
2018,12,ciprofloxacin,1202,11922,10.08,Acinetobacter baumannii
2018,12,piperacillin/tazobactam,1185,11922,9.94,Acinetobacter baumannii
2018,12,imipenem,1105,11922,9.27,Acinetobacter baumannii
2018,12,gentamicin,1015,11922,8.51,Acinetobacter baumannii
2018,12,trimethoprim/sulfamethoxazole,1003,11922,8.41,Acinetobacter baumannii
2018,12,amikacin,937,11922,7.86,Acinetobacter baumannii
2018,12,cefotaxime,766,11922,6.43,Acinetobacter baumannii
2018,12,ceftriaxone,656,11922,5.5,Acinetobacter baumannii
2018,12,levofloxacin,588,11922,4.93,Acinetobacter baumannii
2018,12,ampicillin/sulbactam,403,11922,3.38,Acinetobacter baumannii
2018,12,,363,11922,3.04,Acinetobacter baumannii
2018,12,cefepime,235,11922,1.97,Acinetobacter baumannii
2019,1,ceftazidime,2404,23008,10.45,Acinetobacter baumannii
2019,1,meropenem,2340,23008,10.17,Acinetobacter baumannii
2019,1,piperacillin/tazobactam,2333,23008,10.14,Acinetobacter baumannii
2019,1,ciprofloxacin,2294,23008,9.97,Acinetobacter baumannii
2019,1,imipenem,2284,23008,9.93,Acinetobacter baumannii
2019,1,trimethoprim/sulfamethoxazole,1953,23008,8.49,Acinetobacter baumannii
2019,1,gentamicin,1931,23008,8.39,Acinetobacter baumannii
2019,1,amikacin,1869,23008,8.12,Acinetobacter baumannii
2019,1,cefotaxime,1509,23008,6.56,Acinetobacter baumannii
2019,1,ceftriaxone,1372,23008,5.96,Acinetobacter baumannii
2019,1,levofloxacin,1008,23008,4.38,Acinetobacter baumannii
2019,1,cefepime,620,23008,2.69,Acinetobacter baumannii
2019,1,ampicillin/sulbactam,608,23008,2.64,Acinetobacter baumannii
2019,1,,483,23008,2.1,Acinetobacter baumannii
2019,2,ceftazidime,1972,18585,10.61,Acinetobacter baumannii
2019,2,meropenem,1922,18585,10.34,Acinetobacter baumannii
2019,2,piperacillin/tazobactam,1890,18585,10.17,Acinetobacter baumannii
2019,2,ciprofloxacin,1878,18585,10.1,Acinetobacter baumannii
2019,2,imipenem,1797,18585,9.67,Acinetobacter baumannii
2019,2,trimethoprim/sulfamethoxazole,1501,18585,8.08,Acinetobacter baumannii
2019,2,amikacin,1495,18585,8.04,Acinetobacter baumannii
2019,2,gentamicin,1492,18585,8.03,Acinetobacter baumannii
2019,2,cefotaxime,1113,18585,5.99,Acinetobacter baumannii
2019,2,ceftriaxone,1067,18585,5.74,Acinetobacter baumannii
2019,2,levofloxacin,815,18585,4.39,Acinetobacter baumannii
2019,2,ampicillin/sulbactam,629,18585,3.38,Acinetobacter baumannii
2019,2,cefepime,557,18585,3.0,Acinetobacter baumannii
2019,2,,457,18585,2.46,Acinetobacter baumannii
2019,3,ceftazidime,2115,20237,10.45,Acinetobacter baumannii
2019,3,meropenem,2065,20237,10.2,Acinetobacter baumannii
2019,3,piperacillin/tazobactam,2053,20237,10.14,Acinetobacter baumannii
2019,3,ciprofloxacin,2034,20237,10.05,Acinetobacter baumannii
2019,3,imipenem,1969,20237,9.73,Acinetobacter baumannii
2019,3,gentamicin,1715,20237,8.47,Acinetobacter baumannii
2019,3,trimethoprim/sulfamethoxazole,1690,20237,8.35,Acinetobacter baumannii
2019,3,amikacin,1581,20237,7.81,Acinetobacter baumannii
2019,3,cefotaxime,1221,20237,6.03,Acinetobacter baumannii
2019,3,ceftriaxone,1198,20237,5.92,Acinetobacter baumannii
2019,3,levofloxacin,873,20237,4.31,Acinetobacter baumannii
2019,3,ampicillin/sulbactam,626,20237,3.09,Acinetobacter baumannii
2019,3,cefepime,557,20237,2.75,Acinetobacter baumannii
2019,3,,540,20237,2.67,Acinetobacter baumannii
2019,4,ceftazidime,2148,20522,10.47,Acinetobacter baumannii
2019,4,ciprofloxacin,2062,20522,10.05,Acinetobacter baumannii
2019,4,piperacillin/tazobactam,2048,20522,9.98,Acinetobacter baumannii
2019,4,imipenem,2032,20522,9.9,Acinetobacter baumannii
2019,4,meropenem,1999,20522,9.74,Acinetobacter baumannii
2019,4,trimethoprim/sulfamethoxazole,1721,20522,8.39,Acinetobacter baumannii
2019,4,gentamicin,1705,20522,8.31,Acinetobacter baumannii
2019,4,amikacin,1574,20522,7.67,Acinetobacter baumannii
2019,4,cefotaxime,1258,20522,6.13,Acinetobacter baumannii
2019,4,ceftriaxone,1217,20522,5.93,Acinetobacter baumannii
2019,4,levofloxacin,900,20522,4.39,Acinetobacter baumannii
