organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Staphylococcus aureus,2023,7,in,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2023,8,in,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,15,20.0
Staphylococcus aureus,2023,8,in,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,15,13.33
Staphylococcus aureus,2023,8,in,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,15,13.33
Staphylococcus aureus,2023,8,in,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,15,6.67
Staphylococcus aureus,2023,9,in,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",5,10,50.0
Staphylococcus aureus,2023,9,in,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,10,30.0
Staphylococcus aureus,2023,9,in,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2023,10,in,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",6,14,42.86
Staphylococcus aureus,2023,10,in,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",5,14,35.71
Staphylococcus aureus,2023,11,in,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,7,42.86
Staphylococcus aureus,2023,11,in,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2023,12,in,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,10,30.0
Staphylococcus aureus,2023,12,in,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2023,12,in,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2023,12,in,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2024,1,in,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",5,27,18.52
